rooms,area_sqm,living_area_sqm,kitchen_area_sqm,floor,floors_total,metro_time_min,build_year,prepay_months,rooms_was_missing,living_area_sqm_missing,kitchen_area_sqm_missing,build_year_missing,prepay_months_missing,is_agent,district_grouped_te,metro_grouped_te,repair_type_cosmetic,repair_type_design,repair_type_euro,repair_type_no,repair_type_unknown,house_material_unknown,house_material_Блочный,house_material_Кирпичный,house_material_Монолитно кирпичный,house_material_Монолитный,house_material_Панельный,log_price_rub
1.0,40.0,20.0,10.0,1,22,8.0,2016.0,1.0,0,0,0,0,0,1,11.079707015850346,11.100786142467314,False,False,True,False,False,False,False,False,False,False,True,10.819798284210286
4.0,100.0,85.0,20.0,11,28,10.0,2022.0,1.0,0,1,0,0,0,1,11.917776620328693,11.795080761181175,False,True,False,False,False,False,False,False,False,True,False,12.706850963741102
2.0,43.0,29.0,6.0,22,30,4.0,2023.0,1.0,0,0,0,0,0,1,11.341824645143642,11.288263491574526,False,True,False,False,False,False,False,False,False,True,False,11.350418300109132
0.0,24.0,16.0,5.0,5,25,10.0,2019.0,1.0,1,1,1,0,0,0,11.198511451391504,11.242836283018018,False,False,True,False,False,True,False,False,False,False,False,11.082157933374816
2.0,43.0,30.0,10.0,3,9,8.0,1966.0,1.0,0,0,1,0,0,1,11.694476400417948,11.554745570927262,False,False,True,False,False,False,False,True,False,False,False,11.350418300109132
3.0,77.0,46.0,10.5,16,18,16.0,1982.0,1.0,0,0,0,0,0,1,11.44635645877924,11.424111186802838,True,False,False,False,False,False,False,False,False,False,True,11.849404844423074
0.0,20.0,16.0,5.0,2,20,9.0,2020.0,1.0,1,1,1,0,0,1,11.079707015850346,11.100786142467314,False,False,True,False,False,False,False,False,False,True,False,10.896757843893464
1.0,38.7,22.0,9.0,3,12,5.0,1977.0,1.0,0,0,0,0,0,1,11.067071531099057,11.050366732136558,True,False,False,False,False,False,False,False,False,False,True,10.714439990727769
3.0,75.0,53.0,12.0,4,9,10.0,1960.0,1.0,0,0,0,0,0,1,11.917776620328693,11.873593169936012,False,True,False,False,False,False,False,True,False,False,False,11.461642696843066
2.0,39.9,24.6,6.6,9,12,5.0,2001.0,1.0,0,0,0,1,0,1,10.831929619549957,10.87810870028785,True,False,False,False,False,True,False,False,False,False,False,10.714439990727769
2.0,52.0,31.0,8.0,2,10,10.0,1976.0,1.0,0,1,0,0,0,1,12.171460066360403,11.808801020200386,True,False,False,False,False,False,False,True,False,False,False,11.60824473564232
2.0,48.0,40.0,6.0,8,9,13.0,1972.0,1.0,0,0,0,0,0,0,11.088841488533134,11.021780716696016,True,False,False,False,False,False,False,False,False,False,True,11.002116507732016
4.0,177.0,85.0,16.0,10,10,15.0,2007.0,1.0,0,1,1,0,0,1,12.171460066360403,11.900616187661408,False,False,True,False,False,False,False,True,False,False,False,13.304686600863562
1.0,33.0,18.0,10.0,5,15,9.0,2021.0,1.0,0,0,0,0,0,1,11.03994227161258,11.019801226558073,False,False,True,False,False,False,False,False,False,True,False,10.915106645867503
1.0,36.0,22.0,6.0,8,9,2.0,1964.0,1.0,0,0,0,0,0,0,11.326515117500433,11.335365652860546,False,False,True,False,False,False,True,False,False,False,False,11.289794413577894
2.0,38.0,25.0,5.0,8,10,9.0,1966.0,1.0,0,0,0,0,0,1,11.469696469768097,11.560408862019909,False,False,True,False,False,False,False,True,False,False,False,11.350418300109132
3.0,130.0,80.0,15.0,3,25,9.0,2004.0,1.0,0,0,0,1,0,1,11.079707015850346,11.074538131765559,False,False,True,False,False,True,False,False,False,False,False,11.561725152903833
0.0,20.0,16.0,5.0,4,16,9.0,2021.0,1.0,1,1,1,1,1,0,11.03994227161258,11.019801226558073,False,False,False,False,True,True,False,False,False,False,False,10.5713425658087
2.0,42.0,28.0,6.0,1,5,13.0,1960.0,1.0,0,0,0,0,0,1,11.159013251809293,11.167854213608319,True,False,False,False,False,False,False,True,False,False,False,10.915106645867503
2.0,44.7,28.9,7.0,2,12,8.0,1965.0,1.0,0,0,0,0,0,1,11.445936602472566,11.492445125315232,False,True,False,False,False,False,True,False,False,False,False,11.60824473564232
2.0,40.0,31.0,10.0,25,33,10.0,2023.0,1.0,0,1,1,0,0,0,11.187465063446966,11.21068180435679,False,False,True,False,False,True,False,False,False,False,False,11.289794413577894
0.0,32.7,16.0,5.0,5,13,11.0,2014.0,1.0,1,1,1,0,0,0,11.710460023731514,11.457722791412095,False,True,False,False,False,False,False,False,False,True,False,11.407576060361786
1.0,39.0,19.0,9.3,11,14,17.0,2001.0,1.0,0,1,1,1,1,1,11.710460023731514,11.41378043252688,False,False,False,False,True,True,False,False,False,False,False,10.950824090522444
4.0,123.0,71.0,30.0,8,14,6.0,2000.0,1.0,0,0,0,0,0,1,11.229415071105773,11.36177067823735,False,True,False,False,False,False,False,False,False,True,False,12.345838935721968
2.0,38.5,25.0,10.0,3,17,8.0,2020.0,1.0,0,0,0,0,0,1,11.70126226841355,11.757269142318606,False,True,False,False,False,False,False,False,False,True,False,11.451060699493429
2.0,44.1,29.0,7.0,9,12,4.0,1971.0,1.0,0,0,0,0,0,1,11.138100212933846,11.19572625326722,True,False,False,False,False,False,True,False,False,False,False,11.082157933374816
3.0,103.0,48.0,20.0,2,12,6.0,1940.0,1.0,0,1,0,0,0,1,12.087206620487938,12.193488756915183,False,True,False,False,False,False,False,True,False,False,False,12.429220196836384
1.0,38.0,20.0,10.0,2,12,4.0,1967.0,1.0,0,0,0,0,0,1,11.198511451391504,11.198993388305412,False,False,True,False,False,False,True,False,False,False,False,11.184435286790633
1.0,38.0,19.0,10.0,5,25,14.0,2015.0,1.0,0,1,0,0,0,1,11.710460023731514,11.334558622368084,True,False,False,False,False,False,False,False,False,True,False,10.915106645867503
2.0,56.0,38.0,10.0,3,14,19.0,1967.0,1.0,0,0,0,0,0,1,11.138100212933846,11.19572625326722,False,False,True,False,False,False,False,False,False,False,True,11.362114203075018
2.0,45.0,31.0,12.0,18,24,14.0,2007.0,1.0,0,0,0,0,0,0,11.101187650832118,11.113597818568756,False,True,False,False,False,False,False,True,False,False,False,11.082157933374816
2.0,45.0,37.0,6.0,3,9,3.0,1968.0,1.0,0,0,0,0,0,0,11.138100212933846,11.19572625326722,False,False,True,False,False,False,False,False,False,False,True,11.407576060361786
0.0,18.0,16.0,5.0,4,5,2.0,2021.0,1.0,1,1,1,1,0,0,11.257618411501408,11.155470893765488,True,False,False,False,False,True,False,False,False,False,False,10.819798284210286
1.0,42.0,19.0,10.0,13,22,18.0,2005.0,1.0,0,0,0,0,0,1,11.553914513907973,11.432369476235495,True,False,False,False,False,False,False,False,False,False,True,10.819798284210286
1.0,35.0,19.0,9.3,9,12,12.0,2001.0,1.0,0,1,1,1,1,1,11.835878363954608,11.797566673977094,False,False,False,False,True,True,False,False,False,False,False,11.225256725762891
2.0,44.0,30.0,7.0,7,9,12.0,1965.0,1.0,0,0,0,0,0,1,11.397191022644797,11.287323080432145,True,False,False,False,False,False,False,True,False,False,False,10.915106645867503
3.0,60.6,50.0,10.0,12,21,2.0,2004.0,1.0,0,0,0,1,0,1,11.824944902874211,11.747357209648047,False,True,False,False,False,True,False,False,False,False,False,12.180759965737863
0.0,50.0,16.0,5.0,9,11,20.0,2018.0,1.0,1,1,1,0,0,1,11.10956390659661,11.074538131765559,False,True,False,False,False,False,False,False,False,True,False,11.082157933374816
4.0,97.3,85.0,27.0,30,33,7.0,2023.0,1.0,0,1,0,0,0,1,11.145235075078235,11.06110021073008,False,True,False,False,False,True,False,False,False,False,False,11.775297421715829
1.0,36.0,19.0,9.3,2,5,18.0,1961.0,1.0,0,1,1,0,0,0,12.203890590270259,11.926771152385808,False,False,True,False,False,False,False,False,False,False,True,11.082157933374816
1.0,35.0,22.0,6.0,3,7,14.0,1963.0,1.0,0,0,0,0,0,1,11.508760595533868,11.564136848746806,False,False,True,False,False,False,False,False,False,True,False,10.968215530759236
0.0,27.0,18.0,4.0,6,54,6.0,2024.0,1.0,1,0,0,0,1,1,11.469696469768097,11.558643632722514,False,True,False,False,False,True,False,False,False,False,False,11.407576060361786
3.0,84.6,48.0,22.0,13,17,6.0,2004.0,1.0,0,1,0,1,0,0,11.03994227161258,10.991818175550998,False,False,True,False,False,True,False,False,False,False,False,11.350418300109132
2.0,40.0,31.0,6.5,1,5,14.0,1962.0,1.0,0,1,0,0,0,1,11.488475763349287,11.411716037323313,True,False,False,False,False,False,False,False,False,False,True,10.915106645867503
0.0,29.8,14.0,6.0,13,14,9.0,2023.0,1.0,1,0,0,0,0,1,11.341824645143642,11.48966261290911,False,False,True,False,False,True,False,False,False,False,False,10.950824090522444
1.0,40.0,19.0,19.0,7,21,7.0,2020.0,1.0,0,1,0,0,0,1,11.116960357376627,11.198443784936998,False,False,True,False,False,False,False,False,False,True,False,11.127277689932466
1.0,38.3,19.7,10.0,3,22,6.0,1990.0,1.0,0,0,0,0,0,1,11.127890772879656,11.119192351087028,True,False,False,False,False,False,False,False,False,False,True,10.915106645867503
2.0,80.0,50.0,15.0,14,16,14.0,2007.0,1.0,0,0,0,0,0,0,11.437853178390943,11.35988596916399,False,True,False,False,False,True,False,False,False,False,False,11.849404844423074
3.0,60.0,37.0,12.0,3,17,17.0,2021.0,1.0,0,0,0,0,0,1,11.03994227161258,10.991818175550998,True,False,False,False,False,False,False,False,False,False,True,11.51293546492023
2.0,73.0,37.0,13.0,22,30,7.0,2012.0,1.0,0,0,0,0,0,0,11.20956978454985,11.16607108792699,False,False,True,False,False,False,False,False,False,True,False,11.461642696843066
2.0,40.0,31.0,10.0,12,23,17.0,2001.0,1.0,0,1,1,1,0,1,11.166954105006937,11.23829135089108,False,False,True,False,False,True,False,False,False,False,False,11.082157933374816
2.0,53.5,31.0,10.0,10,12,20.0,2001.0,1.0,0,1,1,1,0,0,10.831929619549957,10.951392525893,False,False,True,False,False,True,False,False,False,False,False,11.002116507732016
0.0,19.6,10.6,4.0,21,25,12.0,2021.0,1.0,1,0,0,1,0,1,11.069765422948377,11.07423611035159,False,False,True,False,False,True,False,False,False,False,False,10.611547975828367
3.0,80.0,42.0,35.0,2,17,20.0,2022.0,1.0,0,0,0,0,0,1,11.03994227161258,11.114706633825005,False,True,False,False,False,False,False,False,False,True,False,11.60824473564232
2.0,52.0,31.0,10.0,2,8,4.0,1941.0,1.0,0,1,1,0,0,1,11.824944902874211,11.747357209648047,False,True,False,False,False,True,False,False,False,False,False,11.775297421715829
1.0,47.0,14.0,23.0,12,24,10.0,2016.0,1.0,0,0,0,0,0,0,11.088841488533134,11.241321806240675,False,True,False,False,False,False,False,False,False,False,True,11.156264806643742
1.0,34.0,19.0,18.0,18,24,19.0,2001.0,1.0,0,1,0,1,0,1,11.121404807614221,11.15403173602226,False,True,False,False,False,True,False,False,False,False,False,11.251573687764475
2.0,45.0,25.0,5.0,26,26,9.0,2001.0,1.0,0,0,0,1,0,1,12.20450686869118,12.105870778199147,False,True,False,False,False,True,False,False,False,False,False,12.100717685412471
2.0,54.0,31.0,10.0,11,16,15.0,1982.0,1.0,0,1,1,0,0,0,11.409613131332188,11.406265002044723,False,False,True,False,False,False,False,False,False,False,True,11.461642696843066
3.0,125.0,48.0,24.0,43,78,3.0,2020.0,1.0,0,1,0,0,0,1,12.203890590270259,12.331626584508442,False,True,False,False,False,False,False,False,False,True,False,13.161586013632684
2.0,57.0,30.0,9.0,2,159,14.0,2013.0,1.0,0,0,0,0,0,1,11.558950377253428,11.368016689338871,False,False,True,False,False,False,False,False,False,True,False,11.2885436473206
2.0,58.1,29.1,13.0,12,16,7.0,1980.0,1.0,0,0,0,0,0,0,11.11018149867189,11.136308329781832,False,True,False,False,False,False,False,False,False,False,True,11.350418300109132
1.0,37.0,19.0,8.7,14,17,17.0,2009.0,1.0,0,0,0,0,0,1,11.488475763349287,11.509058546795625,False,False,True,False,False,True,False,False,False,False,False,11.156264806643742
1.0,31.0,19.0,9.3,4,5,6.0,1963.0,1.0,0,1,1,0,0,1,11.176383188725563,11.134115786261765,False,True,False,False,False,False,False,True,False,False,False,11.51293546492023
0.0,22.0,18.0,4.0,11,16,5.0,2022.0,1.0,1,0,0,0,0,0,10.831929619549957,10.951392525893,False,False,True,False,False,False,True,False,False,False,False,10.463131911491969
2.0,36.0,25.0,8.0,13,15,17.0,2024.0,2.0,0,0,0,0,0,0,10.90354095564741,11.370512840717634,False,True,False,False,False,True,False,False,False,False,False,10.915106645867503
2.0,33.2,19.0,12.0,14,15,14.0,2001.0,1.0,0,0,0,1,0,1,11.010945142998729,11.027926008258573,False,True,False,False,False,True,False,False,False,False,False,10.87806606028079
1.0,30.0,18.6,5.3,1,5,12.0,1961.0,1.0,0,0,0,0,0,1,11.445936602472566,11.492445125315232,True,False,False,False,False,False,False,True,False,False,False,10.714439990727769
3.0,108.6,70.0,9.0,6,8,2.0,1902.0,1.0,0,0,0,0,0,1,12.087206620487938,12.193488756915183,False,True,False,False,False,False,False,True,False,False,False,12.154784614286667
2.0,44.0,32.0,6.0,4,5,14.0,1968.0,1.0,0,0,0,0,0,1,11.341824645143642,11.48966261290911,True,False,False,False,False,False,True,False,False,False,False,11.082157933374816
3.0,65.0,48.0,9.0,6,12,8.0,1976.0,1.0,0,1,0,0,0,1,11.445936602472566,11.492445125315232,True,False,False,False,False,False,False,True,False,False,False,11.082157933374816
2.0,38.0,31.0,10.0,12,13,4.0,2021.0,1.0,0,1,1,0,0,1,10.831929619549957,10.951392525893,True,False,False,False,False,False,True,False,False,False,False,10.714439990727769
2.0,54.8,35.4,9.0,10,12,10.0,2005.0,1.0,0,0,0,0,0,0,11.34964748171038,11.245382346582387,False,False,True,False,False,False,False,False,False,False,True,11.60824473564232
0.0,30.0,18.0,4.0,2,21,11.0,2021.0,1.0,1,0,0,1,0,1,11.198511451391504,11.198993388305412,False,True,False,False,False,True,False,False,False,False,False,10.915106645867503
0.0,21.0,18.0,3.0,22,33,11.0,2023.0,1.0,1,0,0,0,0,0,11.422449419177148,11.248021438457174,False,False,True,False,False,True,False,False,False,False,False,11.002116507732016
1.0,40.0,19.0,9.3,6,10,7.0,2001.0,1.0,0,1,1,0,0,1,11.134786954258063,11.175355972771676,True,False,False,False,False,False,False,False,False,False,True,10.819798284210286
1.0,36.0,20.0,13.0,7,12,7.0,1967.0,1.0,0,0,0,0,0,0,11.504631066895532,11.370512840717634,False,False,True,False,False,False,True,False,False,False,False,11.156264806643742
1.0,34.1,10.0,5.0,15,33,7.0,2024.0,1.0,0,0,0,0,0,1,11.18787040345202,11.335365652860546,False,False,True,False,False,True,False,False,False,False,False,11.289794413577894
2.0,36.0,18.0,9.0,6,13,15.0,2023.0,1.0,0,0,0,0,0,0,10.903031765945551,10.912290184190987,True,False,False,False,False,True,False,False,False,False,False,10.714439990727769
2.0,52.0,30.0,8.0,8,8,11.0,1964.0,1.0,0,0,0,0,0,1,11.694476400417948,11.400798841484091,True,False,False,False,False,True,False,False,False,False,False,11.289794413577894
1.0,33.0,20.0,6.0,9,9,16.0,1961.0,1.0,0,0,0,0,0,1,11.383297219173842,11.424111186802838,True,False,False,False,False,False,True,False,False,False,False,11.082157933374816
2.0,61.7,32.4,12.1,10,15,19.0,2023.0,1.0,0,0,0,0,0,0,11.116960357376627,11.121550939980537,False,False,True,False,False,False,False,False,False,True,False,11.289794413577894
1.0,40.0,19.0,9.3,8,19,19.0,2020.0,1.0,0,1,1,0,0,1,12.203890590270259,11.926771152385808,False,True,False,False,False,False,False,False,False,True,False,11.350418300109132
2.0,46.0,31.0,16.0,32,33,7.0,2023.0,1.0,0,1,0,0,0,0,11.30447255657807,11.423025050782705,False,True,False,False,False,True,False,False,False,False,False,11.407576060361786
3.0,80.0,50.0,17.0,4,9,18.0,1955.0,1.0,0,0,0,0,0,1,11.42907741582712,11.525512336552195,False,True,False,False,False,False,False,True,False,False,False,12.429220196836384
2.0,53.0,33.0,10.0,2,9,6.0,1977.0,1.0,0,0,0,0,0,1,11.949383376661066,11.808801020200386,True,False,False,False,False,False,False,True,False,False,False,11.225256725762891
1.0,38.0,20.0,6.5,9,9,7.0,1962.0,1.0,0,0,0,0,0,1,11.437853178390943,11.35988596916399,True,False,False,False,False,False,True,False,False,False,False,10.819798284210286
2.0,60.0,48.0,12.0,13,16,9.0,2001.0,1.0,0,0,0,1,0,0,11.079707015850346,11.121550939980537,False,True,False,False,False,True,False,False,False,False,False,11.695255355062796
1.0,40.0,34.0,9.3,8,10,3.0,1914.0,1.0,0,0,1,0,0,1,12.087206620487938,12.102124645392031,False,True,False,False,False,False,False,True,False,False,False,11.775297421715829
3.0,70.0,47.0,15.0,5,27,11.0,2023.0,1.0,0,0,0,0,0,1,11.49438253057822,11.473606334478909,False,True,False,False,False,True,False,False,False,False,False,12.230770136157428
3.0,68.0,48.0,12.0,4,24,16.0,2004.0,1.0,0,1,1,1,1,1,11.710460023731514,11.41378043252688,False,False,False,False,True,True,False,False,False,False,False,11.289794413577894
2.0,39.0,31.0,7.0,5,12,9.0,1968.0,1.0,0,1,0,0,0,0,11.371272763011971,11.37546055457651,True,False,False,False,False,False,True,False,False,False,False,11.373674891823535
1.0,53.1,30.0,8.0,15,24,4.0,2003.0,1.0,0,0,0,0,0,1,11.020486538906104,11.140033407357551,False,False,True,False,False,False,False,False,False,True,False,11.002116507732016
2.0,71.4,38.0,11.5,5,9,11.0,2003.0,1.0,0,0,0,0,0,0,11.07982831365929,11.136222828847071,False,False,True,False,False,False,False,False,False,False,True,11.407576060361786
0.0,24.0,17.0,5.0,2,26,2.0,2017.0,1.0,1,0,1,0,0,0,11.445936602472566,11.492445125315232,False,True,False,False,False,False,False,False,False,True,False,11.097425172408933
1.0,51.2,51.2,9.3,28,64,4.0,2001.0,1.0,0,0,1,1,0,0,12.203890590270259,12.331626584508442,False,True,False,False,False,True,False,False,False,False,False,12.506180941677355
2.0,52.0,34.0,8.0,11,17,7.0,1992.0,1.0,0,0,0,0,0,1,11.031924115036011,11.243945375491691,True,False,False,False,False,False,False,False,False,True,False,11.002116507732016
3.0,70.0,50.0,9.0,5,8,12.0,1959.0,1.0,0,0,0,0,0,0,11.558950377253428,11.470023263997167,False,True,False,False,False,False,False,True,False,False,False,12.388398368982116
1.0,35.0,19.0,10.0,2,12,3.0,1966.0,1.0,0,0,0,0,0,1,11.172844928273014,11.274427746343662,False,False,True,False,False,True,False,False,False,False,False,11.127277689932466
0.0,27.5,16.0,4.0,2,5,6.0,1917.0,1.0,1,1,0,0,0,1,12.087206620487938,12.193488756915183,False,True,False,False,False,False,False,True,False,False,False,11.407576060361786
2.0,50.0,28.0,7.0,2,8,16.0,1958.0,1.0,0,0,0,0,0,1,11.44635645877924,11.411716037323313,False,False,True,False,False,True,False,False,False,False,False,11.225256725762891
2.0,48.0,38.0,5.0,7,18,17.0,2018.0,1.0,0,0,0,0,0,0,11.326836157860535,11.342740211011991,False,False,True,False,False,True,False,False,False,False,False,11.350418300109132
1.0,34.6,19.0,13.0,8,21,4.0,2024.0,1.0,0,1,0,0,0,0,11.10956390659661,11.074538131765559,False,False,True,False,False,True,False,False,False,False,False,11.050905878263569
2.0,38.0,22.0,7.0,33,33,9.0,2001.0,1.0,0,0,0,1,0,1,11.139450103571626,11.168313372900291,False,False,True,False,False,True,False,False,False,False,False,11.225256725762891
2.0,44.2,29.0,6.8,9,9,10.0,1972.0,1.0,0,0,0,0,0,1,11.121038685203159,11.06110021073008,True,False,False,False,False,False,False,False,False,False,True,11.07443600653965
1.0,21.0,19.0,9.3,6,24,16.0,2001.0,1.0,0,1,1,1,0,1,11.409613131332188,11.458987383541,False,False,True,False,False,True,False,False,False,False,False,11.225256725762891
3.0,56.0,48.0,12.0,2,10,8.0,2004.0,1.0,0,1,1,1,1,1,11.469696469768097,11.560408862019909,False,False,False,False,True,True,False,False,False,False,False,12.301387370778713
2.0,42.0,31.0,20.0,23,23,6.0,2001.0,1.0,0,1,0,1,0,1,11.055965005578622,11.021780716696016,False,True,False,False,False,True,False,False,False,False,False,11.289794413577894
1.0,32.0,18.0,6.0,9,9,8.0,1972.0,1.0,0,0,0,0,0,1,11.469696469768097,11.39012769018285,True,False,False,False,False,True,False,False,False,False,False,11.002116507732016
1.0,37.0,18.0,7.0,9,10,3.0,1966.0,1.0,0,0,0,0,0,1,11.835878363954608,11.797566673977094,True,False,False,False,False,False,False,True,False,False,False,11.002116507732016
2.0,59.2,23.0,21.0,7,17,16.0,2021.0,1.0,0,0,0,0,0,1,11.47568309006193,11.39012769018285,False,False,True,False,False,False,False,False,False,True,False,11.74006900564972
1.0,40.0,16.0,15.0,6,23,8.0,2018.0,1.0,0,0,0,0,0,1,11.399733443096558,11.416797393646895,False,False,True,False,False,False,False,False,False,True,False,11.759793355371237
1.0,35.0,19.0,5.5,2,5,4.0,1965.0,1.0,0,0,0,0,0,1,11.019935587199695,10.958596477675162,True,False,False,False,False,False,True,False,False,False,False,10.5713425658087
2.0,46.0,31.0,10.0,5,5,20.0,2001.0,1.0,0,1,1,1,1,1,11.101091622435222,11.151421764849863,False,False,False,False,True,True,False,False,False,False,False,10.714439990727769
1.0,37.3,19.3,10.0,10,16,6.0,1977.0,1.0,0,0,0,0,0,1,11.058035528453258,11.073784294744938,False,False,True,False,False,True,False,False,False,False,False,10.915106645867503
4.0,140.0,85.0,16.0,6,6,6.0,1915.0,1.0,0,1,1,0,0,1,12.171460066360403,12.293124534089028,False,True,False,False,False,False,False,True,False,False,False,12.765691290604371
2.0,34.0,21.0,6.0,4,9,14.0,1966.0,1.0,0,0,0,0,0,1,11.100682875805719,10.958596477675162,True,False,False,False,False,False,False,True,False,False,False,10.915106645867503
1.0,32.0,18.0,6.0,3,5,11.0,1967.0,1.0,0,0,0,0,0,0,11.149973340097526,11.098248156386994,False,False,True,False,False,False,False,False,False,False,True,10.915106645867503
1.0,34.0,13.9,11.0,20,33,9.0,2001.0,1.0,0,0,0,1,0,1,11.371272763011971,11.407884490568673,False,False,True,False,False,True,False,False,False,False,False,11.211833885608511
2.0,48.0,17.0,25.0,11,12,11.0,1973.0,1.0,0,0,0,0,0,1,11.121038685203159,11.06110021073008,True,False,False,False,False,False,True,False,False,False,False,11.082157933374816
2.0,46.0,19.0,13.9,8,9,7.0,2014.0,1.0,0,0,0,0,0,1,11.03994227161258,11.114706633825005,False,False,True,False,False,True,False,False,False,False,False,11.225256725762891
1.0,30.0,12.0,12.0,3,6,11.0,2001.0,1.0,0,0,0,1,0,1,10.90354095564741,11.023245873929426,False,False,True,False,False,True,False,False,False,False,False,10.714439990727769
2.0,78.0,41.0,17.0,14,18,12.0,2017.0,1.0,0,0,0,0,0,1,11.508760595533868,11.601043541514693,False,True,False,False,False,False,False,False,False,True,False,12.345838935721968
1.0,40.0,21.0,8.0,1,9,4.0,1976.0,1.0,0,0,0,0,0,1,11.100682875805719,10.958596477675162,True,False,False,False,False,False,False,False,False,False,True,10.714439990727769
